number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_grow_policy,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,params_tree_method,state
29,0.566143248539692,2026-04-16 13:50:53.150968,2026-04-16 13:50:54.328598,0 days 00:00:01.177630,0.7587183688528987,5.222305853262613,depthwise,0.1941287044914516,6,4.509492287711822,325,0.2652212074424625,0.2770909486641259,0.771898230243951,hist,COMPLETE
30,0.5705638327608976,2026-04-16 13:50:54.328752,2026-04-16 13:50:59.519206,0 days 00:00:05.190454,0.8403933754515407,4.534027196582813,depthwise,0.1129804084827374,9,4.652962210225885,1625,0.05544124417349646,0.5967179942151559,0.829992786155553,hist,COMPLETE
31,0.5642592212002003,2026-04-16 13:50:59.519371,2026-04-16 13:51:05.718945,0 days 00:00:06.199574,0.8085289269415153,3.281945819522607,depthwise,0.10848011408732297,4,2.502331810559776,1800,0.1025062083372346,0.0013334466485242658,0.793119603626492,hist,COMPLETE
32,0.5960061026881224,2026-04-16 13:51:05.719112,2026-04-16 13:51:10.247229,0 days 00:00:04.528117,0.8539987106197222,5.467801681978974,depthwise,0.023593847283130732,1,1.1493927549968577,1200,0.017882430053916012,0.0027656983409526043,0.8044486520109608,hist,COMPLETE
33,0.5980617057797647,2026-04-16 13:51:10.247384,2026-04-16 13:51:15.352704,0 days 00:00:05.105320,0.8951704158925069,4.594063894704444,depthwise,0.019089283616144762,1,1.2067268846744308,1275,0.0758322378429717,0.16459667540372633,0.8452182667445323,hist,COMPLETE
34,0.6089942045365149,2026-04-16 13:51:15.352874,2026-04-16 13:51:18.255418,0 days 00:00:02.902544,0.8671960241024412,4.316914262116908,depthwise,0.04695936762809009,8,2.083329005048297,675,0.001874141385960667,0.0012250324946592721,0.8925296829355851,hist,COMPLETE
35,0.5749706784270046,2026-04-16 13:51:18.255582,2026-04-16 13:51:21.495960,0 days 00:00:03.240378,0.7559867793891886,3.750728694493786,depthwise,0.08044208493895974,2,1.6257481706843442,850,0.08123210538938974,0.30530693641543366,0.8320394753435463,hist,COMPLETE
36,0.5854883457846464,2026-04-16 13:51:21.496110,2026-04-16 13:51:26.050276,0 days 00:00:04.554166,0.7028786977259511,4.25880018728337,depthwise,0.1747062218823497,6,3.446882984937409,1500,0.007267594524576394,0.017288613564055595,0.8515692220928739,hist,COMPLETE
37,0.5710837500639802,2026-04-16 13:51:26.050435,2026-04-16 13:51:26.594406,0 days 00:00:00.543971,0.7946943541561131,5.1109735781400705,depthwise,0.014158393780305395,1,4.421842336044029,125,0.04454099346705278,0.0021886748094698803,0.7983231750233665,hist,COMPLETE
38,0.5703189063776447,2026-04-16 13:51:26.594549,2026-04-16 13:51:30.154458,0 days 00:00:03.559909,0.8006272517160176,4.905280952602931,depthwise,0.01680122036463993,4,3.463400392208866,900,0.001437234174530459,0.020071206752449597,0.8251719831428472,hist,COMPLETE
39,0.563316733572693,2026-04-16 13:51:30.154620,2026-04-16 13:51:35.147642,0 days 00:00:04.993022,0.8150948355751758,4.927257834618947,depthwise,0.13011248586606833,2,1.2822749896017194,1350,0.001236468455948248,0.10884606276520269,0.8880460482849916,hist,COMPLETE
40,0.554692809606013,2026-04-16 13:51:35.147797,2026-04-16 13:51:39.665409,0 days 00:00:04.517612,0.7391582269578593,5.824394426329576,depthwise,0.031990477121374275,5,3.1824671572637397,1300,0.022005218660574474,2.1987514522297205,0.8810701283912128,hist,COMPLETE
41,0.6149842536691514,2026-04-16 13:51:39.665566,2026-04-16 13:51:40.569807,0 days 00:00:00.904241,0.7046543871471651,5.04902032024907,depthwise,0.01230952041623672,1,1.3777718430237136,225,0.001768200718291197,0.012856327996992238,0.868975062193891,hist,COMPLETE
42,0.5688002535290095,2026-04-16 13:51:40.569948,2026-04-16 13:51:42.714069,0 days 00:00:02.144121,0.7564069145142612,4.886828540339652,depthwise,0.11472232140872356,2,3.7869486614566026,600,1.124803317678253,0.3596923076562744,0.8606961860769697,hist,COMPLETE
43,0.5609107734867111,2026-04-16 13:51:42.714229,2026-04-16 13:51:47.996709,0 days 00:00:05.282480,0.886151465120713,4.237853030734279,depthwise,0.017015870389650918,9,4.962020568002693,1525,0.01965857316734835,0.500820397098997,0.7681607080506035,hist,COMPLETE
44,0.5521513032297891,2026-04-16 13:51:47.996868,2026-04-16 13:51:50.911857,0 days 00:00:02.914989,0.7640099202061224,3.309371606507798,depthwise,0.13086416511485502,8,4.018171496338729,875,1.374946802316337,0.05712467776052603,0.8652914932215483,hist,COMPLETE
45,0.5463556438868409,2026-04-16 13:51:50.912019,2026-04-16 13:51:53.487069,0 days 00:00:02.575050,0.8146875776246572,3.2738600303584007,depthwise,0.14625225873248374,1,4.621527905677055,800,0.01289116704847875,2.011317623277647,0.8901214293875113,hist,COMPLETE
46,0.5574512660336002,2026-04-16 13:51:53.487225,2026-04-16 13:51:56.917952,0 days 00:00:03.430727,0.718241220609738,5.017555368231115,depthwise,0.06638029305717287,3,2.314658181479664,925,0.4131402117945608,0.5654787870011221,0.8579236285589108,hist,COMPLETE
47,0.5766016388846165,2026-04-16 13:51:56.918108,2026-04-16 13:51:57.813077,0 days 00:00:00.894969,0.8523021263434944,5.663112548274899,depthwise,0.04398004272066894,6,2.766122005493508,150,0.016602521401728906,0.0025530317220089516,0.7285983364105671,hist,COMPLETE
48,0.5843026947198875,2026-04-16 13:51:57.813239,2026-04-16 13:51:58.648350,0 days 00:00:00.835111,0.7169675428170383,3.2182890190925804,depthwise,0.06372652604737475,1,3.80387652583648,225,0.7206212764149232,0.28555505921982616,0.71626975612838,hist,COMPLETE
49,0.5303064900484211,2026-04-16 13:51:58.648492,2026-04-16 13:52:01.053350,0 days 00:00:02.404858,0.7167001433397338,5.841745732151576,depthwise,0.19215322885133299,4,4.25119826903001,775,2.6819165246349654,0.4164734310735816,0.7752519171061831,hist,COMPLETE
50,0.5671615751844822,2026-04-16 13:52:01.053509,2026-04-16 13:52:08.098851,0 days 00:00:07.045342,0.8712822281059137,4.069061373002305,depthwise,0.05827940577148706,2,1.884213326856672,1875,0.0026578396256889338,0.010571120908311842,0.897131518111074,hist,COMPLETE
51,0.6130372131706846,2026-04-16 13:52:08.099021,2026-04-16 13:52:09.558341,0 days 00:00:01.459320,0.8998532128163383,4.674660954499725,depthwise,0.0522153141457095,1,1.9761220781673003,350,0.0024126489646179045,0.17942291766138102,0.8718542078484574,hist,COMPLETE
52,0.6157415816911931,2026-04-16 13:52:09.558484,2026-04-16 13:52:11.375637,0 days 00:00:01.817153,0.8982672060807763,4.354927270487277,depthwise,0.0514961607237244,1,1.9632317500036403,450,0.0026054251554885124,0.040103891074419036,0.8725917559507319,hist,COMPLETE
53,0.6035943104176589,2026-04-16 13:52:11.375785,2026-04-16 13:52:13.194557,0 days 00:00:01.818772,0.8979247233084158,4.699473274858425,depthwise,0.05241017205638893,1,1.8742896432335534,450,0.002324768898082827,0.03414377000809411,0.8704091706856434,hist,COMPLETE
54,0.5906935163224896,2026-04-16 13:52:13.194701,2026-04-16 13:52:15.299991,0 days 00:00:02.105290,0.8943408502969683,4.655572109051315,depthwise,0.05133667051008857,2,1.8665918478300103,475,0.0027636042798229923,0.03302701835092202,0.8695745334668974,hist,COMPLETE
55,0.6090556476202649,2026-04-16 13:52:15.300155,2026-04-16 13:52:17.035005,0 days 00:00:01.734850,0.8991456635364861,4.727389913441343,depthwise,0.040483256526893066,1,1.9458326888600506,425,0.0023461164252670127,0.038473638501162775,0.8765338907901898,hist,COMPLETE
56,0.6029427966774179,2026-04-16 13:52:17.035166,2026-04-16 13:52:18.900789,0 days 00:00:01.865623,0.869602816205039,3.0514799379497575,depthwise,0.03582640662288613,1,1.9809057701320383,475,0.0010773474386337628,0.011936229590434062,0.8789128744316479,hist,COMPLETE
57,0.5762319078486664,2026-04-16 13:52:18.900934,2026-04-16 13:52:20.642066,0 days 00:00:01.741132,0.8659755260195264,4.765732269053721,depthwise,0.03766073874429083,2,2.04562064507477,375,0.0019472048994678306,0.027437283398229376,0.8999040955088902,hist,COMPLETE
58,0.6050467494452567,2026-04-16 13:52:20.642230,2026-04-16 13:52:22.832977,0 days 00:00:02.190747,0.8788759502246949,4.402975050387421,depthwise,0.08741205681448767,1,1.4527438105957384,550,0.0031847901395016605,0.043887563930194454,0.8769266294624014,hist,COMPLETE
59,0.5924388246637646,2026-04-16 13:52:22.833131,2026-04-16 13:52:24.426860,0 days 00:00:01.593729,0.8910735609864988,4.3552574353113584,depthwise,0.049056347832983314,2,1.7106437390122458,325,0.005266067638705808,0.00575831557877577,0.8635109391291416,hist,COMPLETE
60,0.5945000445247717,2026-04-16 13:52:24.427024,2026-04-16 13:52:25.924848,0 days 00:00:01.497824,0.8606543251022031,4.793001481101747,depthwise,0.0394354100487719,1,2.195146745301413,375,0.0016693857811215,0.07370240659843862,0.8522456299277165,hist,COMPLETE
61,0.5907173117226818,2026-04-16 13:52:25.925000,2026-04-16 13:52:28.298819,0 days 00:00:02.373819,0.8777733436845343,4.423923353587709,depthwise,0.09866322494429641,1,1.4287219322596283,600,0.003524127830023553,0.0456871078781976,0.8750479596140558,hist,COMPLETE
62,0.6052766757825648,2026-04-16 13:52:28.298962,2026-04-16 13:52:30.392835,0 days 00:00:02.093873,0.8766834886012446,4.123777038090631,depthwise,0.09035834260789316,1,1.5200572686162654,525,0.0031522029989632227,0.04264647674437924,0.8835310735811495,hist,COMPLETE
63,0.6035581454673724,2026-04-16 13:52:30.392989,2026-04-16 13:52:31.681228,0 days 00:00:01.288239,0.8885486229217364,4.161054304538141,depthwise,0.05612894002994161,1,1.7268358461655153,300,0.008977106855785861,0.02764304042672915,0.8963831109761667,hist,COMPLETE
64,0.592307193277715,2026-04-16 13:52:31.681371,2026-04-16 13:52:34.080032,0 days 00:00:02.398661,0.8990797253660555,4.504909785786346,depthwise,0.011201981141195394,2,2.107302505369657,425,0.0018760193044196946,0.0770564870842503,0.8825458916724054,hist,COMPLETE
65,0.5962526002716622,2026-04-16 13:52:34.080185,2026-04-16 13:52:36.246677,0 days 00:00:02.166492,0.8355946075495039,3.8122766244871658,depthwise,0.07325773066059192,3,1.5009915078857274,500,0.001004360827648003,0.012972358337154285,0.8835770391674829,hist,COMPLETE
66,0.5970366655065498,2026-04-16 13:52:36.246828,2026-04-16 13:52:39.065881,0 days 00:00:02.819053,0.846123420128664,3.680954321293225,depthwise,0.059781261777852125,2,2.4016755499332074,725,0.004243369901496911,0.003973556097324353,0.8711459166161427,hist,COMPLETE
67,0.6024223300163875,2026-04-16 13:52:39.066019,2026-04-16 13:52:41.193213,0 days 00:00:02.127194,0.8756905406327443,3.9681180304621417,depthwise,0.03356963293534448,5,1.8093602505424742,400,0.0022266909709486604,0.21299285521230318,0.8931062174643242,hist,COMPLETE
68,0.5809734797346211,2026-04-16 13:52:41.193385,2026-04-16 13:52:42.447332,0 days 00:00:01.253947,0.8842958521847295,4.099781109531528,depthwise,0.041867294054662,1,1.5827929523842157,300,0.0014340283834591927,0.024598873482393018,0.7409512236811046,hist,COMPLETE
69,0.5886492662475862,2026-04-16 13:52:42.447478,2026-04-16 13:52:44.646964,0 days 00:00:02.199486,0.8607217970964316,4.299726802205486,depthwise,0.09210133806643901,1,1.3460525818933575,550,0.031038489226628933,0.08492843584689866,0.8405283053673018,hist,COMPLETE
70,0.6052375620947622,2026-04-16 13:52:44.647115,2026-04-16 13:52:47.431904,0 days 00:00:02.784789,0.8902140417804727,4.59914152028353,depthwise,0.045389208818613906,3,2.153638864061472,650,0.005201682717960536,0.0011084008935933701,0.8643029789874134,hist,COMPLETE
71,0.6066347533974144,2026-04-16 13:52:47.432066,2026-04-16 13:52:50.111539,0 days 00:00:02.679473,0.8910140938933147,4.743263880627601,depthwise,0.04561243270741217,1,2.1614545810676824,700,0.00568488565241571,0.0010259260238160337,0.8650108959091394,hist,COMPLETE
72,0.6009395684727491,2026-04-16 13:52:50.111691,2026-04-16 13:52:52.770828,0 days 00:00:02.659137,0.8999570737002099,4.5801416360249885,depthwise,0.04592094163798883,2,2.6280660095614055,650,0.005384558176712117,0.0010155072188571933,0.8664624383865108,hist,COMPLETE
73,0.5812808807480112,2026-04-16 13:52:52.770989,2026-04-16 13:52:56.055727,0 days 00:00:03.284738,0.8919646725405681,4.7577387010407675,depthwise,0.040568633888144384,3,1.0388450764234216,725,0.00343098989228418,0.0015938479864771114,0.85824172775652,hist,COMPLETE
74,0.6084201139268085,2026-04-16 13:52:56.055890,2026-04-16 13:52:58.210266,0 days 00:00:02.154376,0.8827113174506572,4.447524489890603,depthwise,0.048404965231579895,1,2.1645208593049423,550,0.008781984990524743,0.0016399538774916123,0.8843282937118635,hist,COMPLETE
75,0.6079662166297306,2026-04-16 13:52:58.210418,2026-04-16 13:53:00.372700,0 days 00:00:02.162282,0.8826366157131835,4.476659730954368,depthwise,0.0789279296082709,1,1.9744941989844267,550,0.00810540215640373,0.0016241118448799866,0.8844795537556956,hist,COMPLETE
76,0.616321532644299,2026-04-16 13:53:00.372856,2026-04-16 13:53:01.548089,0 days 00:00:01.175233,0.8820745009205389,4.487920697359714,depthwise,0.05401728363491961,1,1.9857566253070724,275,0.0062913520176023805,0.001683363510524752,0.8749051669079937,hist,COMPLETE
77,0.5884564614627474,2026-04-16 13:53:01.548253,2026-04-16 13:53:02.255221,0 days 00:00:00.706968,0.8830081096096779,4.446931769955079,depthwise,0.05362826062237889,1,2.3448620721246636,150,0.009877788396739565,0.003493375453352587,0.8875945196245085,hist,COMPLETE
78,0.567130486646757,2026-04-16 13:53:02.255342,2026-04-16 13:53:03.184670,0 days 00:00:00.929328,0.8838052649950697,4.325910561114329,depthwise,0.08005567063244659,2,1.9676707172456107,175,0.008627192013455092,0.0015397517048731883,0.8775356018211371,hist,COMPLETE
79,0.6007463255122069,2026-04-16 13:53:03.184814,2026-04-16 13:53:04.236588,0 days 00:00:01.051774,0.8663754068041736,5.177859779071378,depthwise,0.04954623619641434,1,2.5733891695624598,250,0.006843116934157515,0.0019372386059670987,0.8487786947886866,hist,COMPLETE
80,0.5809573570180243,2026-04-16 13:53:04.236729,2026-04-16 13:53:05.932720,0 days 00:00:01.695991,0.8725188801301351,4.208729969519744,depthwise,0.06993150466848748,2,1.6742040970620446,375,0.001408966597970533,0.003102495551721309,0.8732067562217857,hist,COMPLETE
81,0.6075474877764635,2026-04-16 13:53:05.932869,2026-04-16 13:53:08.208736,0 days 00:00:02.275867,0.8943290552978788,4.667326089616446,depthwise,0.03545965756959691,1,2.0162015891896212,575,0.003997443162011966,0.0012120932603391082,0.8932779524924078,hist,COMPLETE
82,0.605713860810581,2026-04-16 13:53:08.208885,2026-04-16 13:53:10.579356,0 days 00:00:02.370471,0.8953599325264967,4.482803348630768,depthwise,0.034850753615483995,1,2.015511303468149,600,0.0023715220902900775,0.0018082891361844333,0.8929328300642645,hist,COMPLETE
83,0.627133332561102,2026-04-16 13:53:10.579503,2026-04-16 13:53:11.755002,0 days 00:00:01.175499,0.8820246522103762,4.822790493735057,depthwise,0.012683919357737253,1,2.2817343536912484,275,0.004115035878248298,0.0013295226139456988,0.8861265867445374,hist,COMPLETE
84,0.5820262229328086,2026-04-16 13:53:11.755145,2026-04-16 13:53:13.406486,0 days 00:00:01.651341,0.8886333970888287,4.8028754329466015,depthwise,0.011249193064868936,2,2.842578046095,275,0.001615178233043118,0.004939935977167114,0.8843090002147209,hist,COMPLETE
85,0.6247659880187036,2026-04-16 13:53:13.406648,2026-04-16 13:53:14.304476,0 days 00:00:00.897828,0.8802893114366936,5.028172427658429,depthwise,0.012158493793636448,1,2.2655294474193073,200,0.011511354803610242,0.00783674238353929,0.8868559958879111,hist,COMPLETE
86,0.574846539390919,2026-04-16 13:53:14.304618,2026-04-16 13:53:15.115546,0 days 00:00:00.810928,0.8578555115397501,5.131451564699173,depthwise,0.013031314216736662,8,2.2523809026123676,50,0.010829982745636846,0.002268320377082181,0.8742246709212879,hist,COMPLETE
87,0.61813821090965,2026-04-16 13:53:15.115721,2026-04-16 13:53:15.954102,0 days 00:00:00.838381,0.775430860095734,4.834445934961499,depthwise,0.012038753708242013,1,2.463530015995095,200,0.0020157997836214507,0.009061895347431709,0.8553165709757382,hist,COMPLETE
88,0.6043476065813208,2026-04-16 13:53:15.954251,2026-04-16 13:53:17.382710,0 days 00:00:01.428459,0.7695721000976361,5.376547861566175,depthwise,0.015323615515637337,10,2.4780022263096266,200,0.002738398269971748,0.0047057646060546625,0.8695383188802577,hist,COMPLETE
89,0.6065525070531379,2026-04-16 13:53:17.382872,2026-04-16 13:53:17.875221,0 days 00:00:00.492349,0.7880929449298695,5.033694631702614,depthwise,0.013270548928655646,1,2.8961381094764653,100,0.002051963237700005,0.00723098632918995,0.8788891143896329,hist,COMPLETE
