number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_grow_policy,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,params_tree_method,state
85,0.7633551067738791,2026-04-16 13:55:45.177640,2026-04-16 13:55:45.783232,0 days 00:00:00.605592,0.8232506999396397,3.530003465497409,depthwise,0.025722861397894915,2,1.6039889315424665,1950,0.004576914569389396,0.04592131823347335,0.7196781745117863,hist,COMPLETE
86,0.7837629033080333,2026-04-16 13:55:45.783376,2026-04-16 13:55:46.263190,0 days 00:00:00.479814,0.8682214888829883,3.696419381024987,depthwise,0.03327354780556684,1,1.7007261707951824,1575,0.0015341929390175993,0.021150298340011142,0.7084256290134543,hist,COMPLETE
87,0.7841569494325851,2026-04-16 13:55:46.263348,2026-04-16 13:55:46.810583,0 days 00:00:00.547235,0.8486142502723869,3.9593997021689353,depthwise,0.0416584589325884,1,1.310246101194687,1775,0.0067252699997677155,0.07316547059463485,0.7150873431901856,hist,COMPLETE
88,0.7494495407263242,2026-04-16 13:55:46.810725,2026-04-16 13:55:47.418933,0 days 00:00:00.608208,0.8567423895630263,4.161157463073129,depthwise,0.022102231932176877,5,1.1864587669019142,1825,0.003350434542508642,0.01775535865707703,0.7260274811684492,hist,COMPLETE
89,0.7728388507884485,2026-04-16 13:55:47.419097,2026-04-16 13:55:48.021692,0 days 00:00:00.602595,0.8384474388487917,4.3737992301235336,depthwise,0.036838857867505195,2,1.7134925854167051,1950,0.004196192792563314,0.048279757239971355,0.7192063093391626,hist,COMPLETE
90,0.7874020817940878,2026-04-16 13:55:48.021848,2026-04-16 13:55:48.561273,0 days 00:00:00.539425,0.8280051721746313,3.804683744372489,depthwise,0.029436853445025106,1,1.0977812817746255,1750,0.0020579560328816845,0.02629937949527498,0.7525353658253675,hist,COMPLETE
91,0.7853214495571261,2026-04-16 13:55:48.561428,2026-04-16 13:55:49.081132,0 days 00:00:00.519704,0.8282191893406906,3.7897375594046023,depthwise,0.028386104862826556,1,1.323195910724908,1700,0.0021178219919230396,0.02630159812380132,0.7551218893193578,hist,COMPLETE
92,0.7815112792864929,2026-04-16 13:55:49.081279,2026-04-16 13:55:49.581027,0 days 00:00:00.499748,0.8188478439533011,3.803194060030043,depthwise,0.029468177514903264,1,1.0928946235604708,1650,0.002172292864747174,0.025441249409534666,0.7542040881315684,hist,COMPLETE
93,0.7861231206205642,2026-04-16 13:55:49.581175,2026-04-16 13:55:50.117378,0 days 00:00:00.536203,0.8271993104245627,3.5584326657041285,depthwise,0.02722393524178907,1,1.561173117657924,1750,0.0013537787482349522,0.030541188733018365,0.7010914171579076,hist,COMPLETE
94,0.7917618870109198,2026-04-16 13:55:50.117532,2026-04-16 13:55:50.642482,0 days 00:00:00.524950,0.8092130679468379,3.562503941458535,depthwise,0.026335053766839096,1,1.562416203837547,1750,0.001224616659019367,0.03409146291010559,0.7002801949073458,hist,COMPLETE
95,0.762177393988561,2026-04-16 13:55:50.642634,2026-04-16 13:55:51.109087,0 days 00:00:00.466453,0.8101093333189854,3.551212809382287,depthwise,0.023674204269306838,2,1.377748933131917,1425,0.0011364248775109743,0.032716470495384814,0.7056856805699625,hist,COMPLETE
96,0.7787804885269789,2026-04-16 13:55:51.109235,2026-04-16 13:55:51.591970,0 days 00:00:00.482735,0.816379919316172,3.692089118335832,depthwise,0.02652440910773229,1,1.921948982484918,1600,0.0014304925037092872,0.05750000147027053,0.7027362880158409,hist,COMPLETE
97,0.7791403979731297,2026-04-16 13:55:51.592116,2026-04-16 13:55:52.110789,0 days 00:00:00.518673,0.7870905042978283,3.9514889041209584,depthwise,0.02473110225047748,1,1.5814184944206588,1750,0.001723685668893604,0.031988948106459185,0.7110144334253066,hist,COMPLETE
98,0.7603288801836089,2026-04-16 13:55:52.110942,2026-04-16 13:55:52.688954,0 days 00:00:00.578012,0.8251817196698,3.5771754877664317,depthwise,0.03113156898924947,3,1.5785652696687542,1800,0.008094175579206166,0.019597527096530135,0.7003299829677856,hist,COMPLETE
99,0.7676559120173182,2026-04-16 13:55:52.689109,2026-04-16 13:55:53.297449,0 days 00:00:00.608340,0.8337926932699736,3.4769015933352825,depthwise,0.02726097701978429,2,1.2299046269053333,1875,0.011556631021824436,0.07290631862046625,0.7187036934873064,hist,COMPLETE
100,0.7727636432669402,2026-04-16 13:55:53.297604,2026-04-16 13:55:53.848472,0 days 00:00:00.550868,0.8515052014962539,3.669196509818025,depthwise,0.021103737325124928,2,1.173124180541482,1650,0.0013531742014814272,0.09012950795134933,0.7150805068334415,hist,COMPLETE
101,0.775126680343594,2026-04-16 13:55:53.848608,2026-04-16 13:55:54.386514,0 days 00:00:00.537906,0.8372124810350164,3.882916834894654,depthwise,0.033627917404177365,1,1.0704033606523944,1750,0.001874482755733002,0.01509790645421886,0.7425406772589221,hist,COMPLETE
102,0.7905474627896549,2026-04-16 13:55:54.386672,2026-04-16 13:55:54.945687,0 days 00:00:00.559015,0.8117656288229437,4.0152705177795145,depthwise,0.043841310551548,1,1.5418106465370036,1900,0.006069963801167947,0.04235342287225696,0.7094135451565741,hist,COMPLETE
103,0.7876103233630254,2026-04-16 13:55:54.945845,2026-04-16 13:55:55.509796,0 days 00:00:00.563951,0.8108385760023212,4.012841537866889,depthwise,0.04423610825544065,1,1.5739224459843022,1900,0.005740405355846115,0.04004153458471342,0.7115312490625739,hist,COMPLETE
104,0.7887898829573986,2026-04-16 13:55:55.509946,2026-04-16 13:55:56.072479,0 days 00:00:00.562533,0.8036807023063449,4.005038511116545,depthwise,0.04254487903495567,1,1.7572017097097183,1900,0.005871906401552111,0.041934956813282215,0.7097638881202888,hist,COMPLETE
105,0.7817093554962014,2026-04-16 13:55:56.072633,2026-04-16 13:55:56.624447,0 days 00:00:00.551814,0.8063842902623197,4.018408719144919,depthwise,0.04975339071874926,1,1.7365904041614872,1900,0.005748370928396742,0.042402488169644634,0.7093141125932246,hist,COMPLETE
106,0.7949299503592707,2026-04-16 13:55:56.624595,2026-04-16 13:55:57.163772,0 days 00:00:00.539177,0.8029994429770569,4.188641662113144,depthwise,0.04395317681072046,1,1.3808974227921929,1825,0.004506855236425072,0.05339981077142288,0.7049003490459723,hist,COMPLETE
107,0.7797107734753939,2026-04-16 13:55:57.163920,2026-04-16 13:55:57.691176,0 days 00:00:00.527256,0.7986804516034781,4.39137129822472,depthwise,0.04355653539150667,1,1.95941389234978,1800,0.007802518107528404,0.1365243045490449,0.704855182171714,hist,COMPLETE
108,0.7572850156610589,2026-04-16 13:55:57.691325,2026-04-16 13:55:58.232061,0 days 00:00:00.540736,0.7876025834824566,4.16150926553971,depthwise,0.05831305087085342,1,2.1795010879686227,1850,0.004783035979377112,0.055036208379370184,0.7130301933721894,hist,COMPLETE
109,0.7703361320005765,2026-04-16 13:55:58.232218,2026-04-16 13:55:58.809969,0 days 00:00:00.577751,0.8123270078171169,4.331882828872933,depthwise,0.04164929906094946,2,1.5391455333597828,1900,0.0063356907564802055,0.06338289180838022,0.7269202876229259,hist,COMPLETE
110,0.7900757543208231,2026-04-16 13:55:58.810114,2026-04-16 13:55:59.354941,0 days 00:00:00.544827,0.7792366629051934,4.169719823140784,depthwise,0.047715253649901056,1,1.3824639174751145,1825,0.011504184765257256,0.03924801184219147,0.7217325034628709,hist,COMPLETE
111,0.7917058950738154,2026-04-16 13:55:59.355092,2026-04-16 13:55:59.897990,0 days 00:00:00.542898,0.8038746355191244,4.166369138634914,depthwise,0.06172891756022035,1,1.403303878015383,1825,0.014426941331393389,0.037394382065689936,0.7208902636962532,hist,COMPLETE
112,0.7810095638688942,2026-04-16 13:55:59.898142,2026-04-16 13:56:00.440556,0 days 00:00:00.542414,0.7752674837829476,4.2246934384238415,depthwise,0.06241078065836105,1,1.394764093188249,1825,0.013341249394740873,0.04975323534466908,0.7197578276746618,hist,COMPLETE
113,0.7888768887892258,2026-04-16 13:56:00.440712,2026-04-16 13:56:00.954495,0 days 00:00:00.513783,0.7929563457711954,4.1563787501362395,depthwise,0.04694981917866507,1,1.2824590328674779,1700,0.011516531268853781,0.03674251589130233,0.7217482306082244,hist,COMPLETE
114,0.7838305765800685,2026-04-16 13:56:00.954635,2026-04-16 13:56:01.456822,0 days 00:00:00.502187,0.7907949890419785,4.2444241968782705,depthwise,0.039868523315541006,1,1.3845585810428456,1675,0.016517160723815923,0.08977548758657018,0.7169187536345962,hist,COMPLETE
115,0.7667981254239218,2026-04-16 13:56:01.456965,2026-04-16 13:56:01.996043,0 days 00:00:00.539078,0.782478892570847,3.9529000517092148,depthwise,0.06963261563934701,1,1.7669159501475526,1850,0.011153304133335644,0.03558539942897199,0.7214554475313932,hist,COMPLETE
116,0.7636409547879113,2026-04-16 13:56:01.996187,2026-04-16 13:56:02.551649,0 days 00:00:00.555462,0.8009757897555929,4.08472562391054,depthwise,0.05996839719718197,2,1.3135408536883655,1800,0.023706461912466805,0.06354867061015249,0.7075470437118869,hist,COMPLETE
117,0.7711235456829717,2026-04-16 13:56:02.551803,2026-04-16 13:56:03.065870,0 days 00:00:00.514067,0.7938184344683238,4.4527682997097555,depthwise,0.05615532042383587,1,1.2153843837830904,1700,0.011218762935140065,0.0423838365565444,0.7300770561932491,hist,COMPLETE
118,0.7787311986532301,2026-04-16 13:56:03.066017,2026-04-16 13:56:03.535491,0 days 00:00:00.469474,0.802580206291793,4.30041239302368,depthwise,0.0763905898710538,1,1.5277457331470894,1575,0.01440866676956805,0.21278377763581705,0.7045893698835345,hist,COMPLETE
119,0.7618193152053203,2026-04-16 13:56:03.535647,2026-04-16 13:56:04.133231,0 days 00:00:00.597584,0.7700827785053487,4.198165340991726,depthwise,0.04293147985279572,2,1.666694582640604,1975,0.008791188128683724,0.11398599442809829,0.7232927511806485,hist,COMPLETE
120,0.7785270603879779,2026-04-16 13:56:04.133384,2026-04-16 13:56:04.488125,0 days 00:00:00.354741,0.7825837355645421,4.11611103522383,depthwise,0.04708157469936637,1,1.414056560082214,1150,0.007277594681136889,0.03580335772940486,0.7160856661453006,hist,COMPLETE
121,0.7926529031471423,2026-04-16 13:56:04.488264,2026-04-16 13:56:05.044865,0 days 00:00:00.556601,0.8055317187122347,3.8601630261916564,depthwise,0.045809146398883664,1,1.264886907240811,1875,0.003996010981872912,0.050996756877251755,0.7083061295264192,hist,COMPLETE
122,0.7968466553697897,2026-04-16 13:56:05.045007,2026-04-16 13:56:05.596498,0 days 00:00:00.551491,0.7957227783047551,3.8606571276764683,depthwise,0.050003483838556025,1,1.2918853713605019,1850,0.021046556157771196,0.05292494282835547,0.7087396371242087,hist,COMPLETE
123,0.7895976076013123,2026-04-16 13:56:05.596647,2026-04-16 13:56:06.138789,0 days 00:00:00.542142,0.7953646671546797,3.8853868017906588,depthwise,0.05006438306753191,1,1.2273502114568415,1825,0.004395060295489065,0.05177547971814892,0.708494652051652,hist,COMPLETE
124,0.7960249402281446,2026-04-16 13:56:06.138932,2026-04-16 13:56:06.655108,0 days 00:00:00.516176,0.7959865565219553,4.026977771198502,depthwise,0.05010493512817343,1,1.154608330888784,1725,0.004050088087050001,0.05432004160486,0.702380274104111,hist,COMPLETE
125,0.7911658783106799,2026-04-16 13:56:06.655249,2026-04-16 13:56:07.172670,0 days 00:00:00.517421,0.7948899807881284,3.8693253723156094,depthwise,0.05035671140789895,1,1.2264377484879259,1725,0.021025537787002262,0.07753596738310768,0.7025976770712563,hist,COMPLETE
126,0.769078533536176,2026-04-16 13:56:07.172812,2026-04-16 13:56:07.711882,0 days 00:00:00.539070,0.7956517183966343,3.8687102027753646,depthwise,0.049547906777260994,1,1.1639895759723593,1775,0.024222443750316906,0.08243117458330429,0.8981682521055291,hist,COMPLETE
127,0.7869293940984219,2026-04-16 13:56:07.712027,2026-04-16 13:56:08.217330,0 days 00:00:00.505303,0.8062153133784566,3.9254755590861397,depthwise,0.055017906351194884,2,1.1285665506010123,1625,0.004210403699853837,0.06543132892681236,0.7000641847664842,hist,COMPLETE
128,0.7874124791417972,2026-04-16 13:56:08.217478,2026-04-16 13:56:08.761661,0 days 00:00:00.544183,0.8204001330528055,4.051819749366519,depthwise,0.051806658585559086,1,1.2056743331308677,1825,0.017771493768402605,0.053864176343748287,0.7040161479334696,hist,COMPLETE
129,0.7967121428382394,2026-04-16 13:56:08.761823,2026-04-16 13:56:09.276498,0 days 00:00:00.514675,0.7786467485872174,3.8650788448708937,depthwise,0.063423149461578,1,1.2629355013683878,1725,0.019810910210933272,0.09979757134144408,0.706155543162054,hist,COMPLETE
130,0.7907076987636807,2026-04-16 13:56:09.276648,2026-04-16 13:56:09.757909,0 days 00:00:00.481261,0.7770997175757546,3.8615370237101603,depthwise,0.06799816384581275,2,1.0051818276928979,1525,0.037291456079157105,0.10831853485305444,0.7027921116656906,hist,COMPLETE
131,0.7824594464466391,2026-04-16 13:56:09.758051,2026-04-16 13:56:10.283180,0 days 00:00:00.525129,0.7770290148010155,3.8386384422454745,depthwise,0.06723665761135834,1,1.0050442987424177,1725,0.04866548030530825,0.19627369412248877,0.7036685552547645,hist,COMPLETE
132,0.7881992207660353,2026-04-16 13:56:10.283338,2026-04-16 13:56:10.740455,0 days 00:00:00.457117,0.7631226430391952,3.7606828548282767,depthwise,0.07212319504753774,1,1.1294202555298494,1525,0.03781262948048009,0.10492054073921608,0.7157745511465706,hist,COMPLETE
133,0.7845683476882639,2026-04-16 13:56:10.740593,2026-04-16 13:56:11.269569,0 days 00:00:00.528976,0.7692953363811771,3.917983872653848,depthwise,0.060965679749756085,1,1.3357604974715733,1775,0.021489057004641758,0.12258327122052955,0.7005603179264293,hist,COMPLETE
134,0.7840717003800683,2026-04-16 13:56:11.269715,2026-04-16 13:56:11.770449,0 days 00:00:00.500734,0.7763931471798118,3.973248229446695,depthwise,0.08300522031305332,1,1.271429485432364,1675,0.02513827687229319,0.07625231841243524,0.7060850182039505,hist,COMPLETE
135,0.7899696358882836,2026-04-16 13:56:11.770586,2026-04-16 13:56:12.319308,0 days 00:00:00.548722,0.7813082135421363,3.845099563580608,depthwise,0.05524274152608053,1,1.4063950653221657,1850,0.028197124791670882,0.0612906373474534,0.7120719470866823,hist,COMPLETE
136,0.7832011144855568,2026-04-16 13:56:12.319456,2026-04-16 13:56:12.836773,0 days 00:00:00.517317,0.7896115926700097,4.054943203968601,depthwise,0.045404439359995184,2,1.0868957045200904,1625,0.039670320522224044,0.15078921965450492,0.7072244866988713,hist,COMPLETE
137,0.7872215626237786,2026-04-16 13:56:12.836919,2026-04-16 13:56:13.147971,0 days 00:00:00.311052,0.7992341608896585,3.6470329126848027,depthwise,0.06448356022850124,1,1.2771363536573546,1000,0.015410940214866472,0.10317779783252672,0.703188049290447,hist,COMPLETE
138,0.7808209339465162,2026-04-16 13:56:13.148096,2026-04-16 13:56:13.675743,0 days 00:00:00.527647,0.7713243203276221,3.7624784729458187,depthwise,0.06050424832773327,2,1.4654999718807544,1725,0.021303057585626242,0.08658253595007377,0.7000805527925058,hist,COMPLETE
139,0.7869689148338784,2026-04-16 13:56:13.675890,2026-04-16 13:56:14.209336,0 days 00:00:00.533446,0.8155206966201689,3.973693818666414,depthwise,0.07552719349489168,1,1.0026875141653664,1775,0.019710677833520308,0.021953729103047184,0.714691201486859,hist,COMPLETE
140,0.7604015838829314,2026-04-16 13:56:14.209496,2026-04-16 13:56:14.666966,0 days 00:00:00.457470,0.8070121046463538,3.8356250452271663,depthwise,0.05346765992433003,5,1.1873150110294288,1425,0.0139229229585056,0.06795944794229963,0.7112917050170973,hist,COMPLETE
141,0.7891930849726532,2026-04-16 13:56:14.667122,2026-04-16 13:56:15.218749,0 days 00:00:00.551627,0.7819160556333526,3.847315455784519,depthwise,0.05561616288857806,1,1.4400451083770136,1850,0.06028595695180047,0.05185009900182765,0.7097150206698845,hist,COMPLETE
142,0.7824340430865784,2026-04-16 13:56:15.218905,2026-04-16 13:56:15.799512,0 days 00:00:00.580607,0.7853532188733066,3.9214262765970216,depthwise,0.058148467446066665,1,1.3621900490325594,1950,0.030269977501841423,0.060016776374642096,0.7167336764629656,hist,COMPLETE
143,0.7665078849083962,2026-04-16 13:56:15.799668,2026-04-16 13:56:16.330322,0 days 00:00:00.530654,0.7807259559203862,3.7364832946685786,depthwise,0.049309792395330586,1,2.928632004584705,1875,0.027026491860532166,0.031899769965532086,0.7057436489709552,hist,COMPLETE
144,0.783417303482002,2026-04-16 13:56:16.330481,2026-04-16 13:56:16.877949,0 days 00:00:00.547468,0.7973447859667976,4.0283957076514625,depthwise,0.06822488298561538,1,1.3749783814904308,1825,0.06015809461880983,0.04607403199849928,0.7128524886694622,hist,COMPLETE
145,0.779178909661621,2026-04-16 13:56:16.878100,2026-04-16 13:56:17.417001,0 days 00:00:00.538901,0.8013173594010098,3.8188459703998596,depthwise,0.04545456146688073,1,1.101641633584574,1775,0.03781177149314492,0.07757825286380876,0.7280911835929373,hist,COMPLETE
146,0.7913173549515391,2026-04-16 13:56:17.417151,2026-04-16 13:56:17.928855,0 days 00:00:00.511704,0.790861652859598,3.8910542894240447,depthwise,0.05259457113861429,1,1.5054337122826658,1725,0.018777127285054953,0.06201968053860117,0.7193704759117121,hist,COMPLETE
147,0.764096779036813,2026-04-16 13:56:17.928996,2026-04-16 13:56:18.453215,0 days 00:00:00.524219,0.7901484332085839,4.102682336115861,depthwise,0.04012297830680259,2,1.2435563430789005,1675,0.01814934391068097,0.03931009893777635,0.7242913293054103,hist,COMPLETE
148,0.7909325839426856,2026-04-16 13:56:18.453368,2026-04-16 13:56:18.964613,0 days 00:00:00.511245,0.8102277406500917,3.9733218634252543,depthwise,0.05064831345169918,1,1.5037053438582768,1725,0.005034205534975838,0.09250274473218638,0.7197967583975773,hist,COMPLETE
149,0.7825842788343714,2026-04-16 13:56:18.964754,2026-04-16 13:56:19.424138,0 days 00:00:00.459384,0.810895581814542,3.9073537543556407,depthwise,0.05324139479102562,1,1.5321156494932295,1550,0.0038164000594585685,0.09638391430163316,0.707345509832194,hist,COMPLETE
150,0.7569788351293604,2026-04-16 13:56:19.424289,2026-04-16 13:56:19.914185,0 days 00:00:00.489896,0.8211134480646124,3.9677299684491634,depthwise,0.0631684746745348,2,1.5023694542628931,1600,0.002426058873241147,0.20059240464177558,0.7179819584442766,hist,COMPLETE
151,0.7952380425615796,2026-04-16 13:56:19.914333,2026-04-16 13:56:20.427680,0 days 00:00:00.513347,0.8032913489621912,3.7812093289884783,depthwise,0.046916221237685636,1,1.3084072687221175,1725,0.0048797620982860895,0.06714886386212872,0.721197128408601,hist,COMPLETE
152,0.7968171105918364,2026-04-16 13:56:20.427824,2026-04-16 13:56:20.949296,0 days 00:00:00.521472,0.8040285908466189,3.6903741664824152,depthwise,0.0512008243694545,1,1.2905240512785559,1750,0.005137667823351321,0.13232110753057744,0.7035567020036567,hist,COMPLETE
153,0.7846872181731807,2026-04-16 13:56:20.949453,2026-04-16 13:56:21.456629,0 days 00:00:00.507176,0.8054542217411592,3.660263989020297,depthwise,0.04492607367963518,1,1.6434222964985326,1725,0.0031109832432646384,0.12653835025695837,0.7098747260677779,hist,COMPLETE
154,0.7949208988927576,2026-04-16 13:56:21.456775,2026-04-16 13:56:21.956946,0 days 00:00:00.500171,0.8088056548554786,3.77414072637891,depthwise,0.05101518110777972,1,1.3056485539904306,1675,0.004939734964602384,0.1547049714335247,0.7044136683783155,hist,COMPLETE
155,0.788900590675788,2026-04-16 13:56:21.957087,2026-04-16 13:56:22.448532,0 days 00:00:00.491445,0.8035452888131619,3.7200449964037254,depthwise,0.05024099154953327,1,1.3113075141698791,1650,0.004904720599110912,0.1575743821429311,0.7000609382363684,hist,COMPLETE
156,0.796411148741,2026-04-16 13:56:22.448680,2026-04-16 13:56:22.966914,0 days 00:00:00.518234,0.7973972858992636,3.792020989598986,depthwise,0.059301687261414854,1,1.1504415390142735,1725,0.0036586549959844714,0.174950096372448,0.7046257725457992,hist,COMPLETE
157,0.7935135029926685,2026-04-16 13:56:22.967063,2026-04-16 13:56:23.474313,0 days 00:00:00.507250,0.7984602329220479,3.493260057509695,depthwise,0.05841442925229361,1,1.1850525854304876,1700,0.0037059243861296397,0.14743188691335285,0.7144012345796098,hist,COMPLETE
158,0.7956056094221085,2026-04-16 13:56:23.474458,2026-04-16 13:56:23.977600,0 days 00:00:00.503142,0.7924866647055184,3.497756581255632,depthwise,0.05852455127012163,1,1.161539270330423,1675,0.0038593443393261434,0.17688043270108444,0.7053798989587015,hist,COMPLETE
159,0.7898864275787829,2026-04-16 13:56:23.977744,2026-04-16 13:56:24.479158,0 days 00:00:00.501414,0.7997466993138208,3.489373809548391,depthwise,0.059013144453478945,1,1.1471813408928935,1675,0.0037331419966299155,0.24608401648257655,0.7127301767253766,hist,COMPLETE
160,0.789398280862032,2026-04-16 13:56:24.479302,2026-04-16 13:56:24.966300,0 days 00:00:00.486998,0.791707313044149,3.613940917177645,depthwise,0.058256324610718745,1,1.306512292653242,1625,0.0032830281256065806,0.23216609664641655,0.7154835032737202,hist,COMPLETE
161,0.796495259495823,2026-04-16 13:56:24.966456,2026-04-16 13:56:25.473788,0 days 00:00:00.507332,0.7967219794602666,3.5938451102751108,depthwise,0.05348791315323758,1,1.1586153127193335,1700,0.004043504164903523,0.13584849254635403,0.7058451475097443,hist,COMPLETE
162,0.7938033706619322,2026-04-16 13:56:25.473927,2026-04-16 13:56:26.004343,0 days 00:00:00.530416,0.7857246717277128,3.5192567286156224,depthwise,0.05350171951564997,1,1.0873938191314754,1775,0.004172223676720069,0.18863742042601764,0.7062683939366878,hist,COMPLETE
163,0.791094608488249,2026-04-16 13:56:26.004492,2026-04-16 13:56:26.542734,0 days 00:00:00.538242,0.7976363434243958,3.516182810108844,depthwise,0.055781894384860115,1,1.0755316959978822,1800,0.004253610671429853,0.17102084508837906,0.7061987474718905,hist,COMPLETE
164,0.7927426930398683,2026-04-16 13:56:26.542887,2026-04-16 13:56:27.045008,0 days 00:00:00.502121,0.8022382350728596,3.6189074979373097,depthwise,0.05994417069536247,1,1.1451446205629623,1675,0.0036021430980371157,0.1829958936260542,0.705819653907901,hist,COMPLETE
165,0.7925490190976607,2026-04-16 13:56:27.045154,2026-04-16 13:56:27.537671,0 days 00:00:00.492517,0.7867770135666086,3.3531318634158445,depthwise,0.06431354672312989,1,1.1436956136738472,1650,0.0037897613647590355,0.140659438800913,0.7050428778095408,hist,COMPLETE
166,0.7895118419881102,2026-04-16 13:56:27.537816,2026-04-16 13:56:28.017486,0 days 00:00:00.479670,0.7947867531101378,3.3388750810513073,depthwise,0.06311704127810287,1,1.1161632414545926,1600,0.0026369128239706443,0.18428952769055001,0.7063558434686265,hist,COMPLETE
167,0.7957811719805136,2026-04-16 13:56:28.017624,2026-04-16 13:56:28.517362,0 days 00:00:00.499738,0.7850950248725944,3.286037360564263,depthwise,0.05765040771256168,1,1.1758690621372245,1675,0.0036236078129958803,0.15210859722932119,0.709502582155406,hist,COMPLETE
168,0.7858021351683006,2026-04-16 13:56:28.517510,2026-04-16 13:56:29.018368,0 days 00:00:00.500858,0.7857114237601838,3.248260313772321,depthwise,0.07219153179804694,1,1.1519244341091819,1675,0.003768591384418981,0.13762757089396963,0.709210808975038,hist,COMPLETE
169,0.7966171534673376,2026-04-16 13:56:29.018513,2026-04-16 13:56:29.512909,0 days 00:00:00.494396,0.7857243411914172,3.458585749694551,depthwise,0.06460199419368559,1,1.0811003014072567,1650,0.00305659062499758,0.273078351724518,0.7043663032457012,hist,COMPLETE
170,0.7907269689754004,2026-04-16 13:56:29.513060,2026-04-16 13:56:29.989089,0 days 00:00:00.476029,0.7981072463223712,3.456970698099994,depthwise,0.05637872091481577,1,1.0752552222045246,1575,0.0030373981636157114,0.19173898701833111,0.712507650261381,hist,COMPLETE
171,0.7854464865518642,2026-04-16 13:56:29.989236,2026-04-16 13:56:30.481728,0 days 00:00:00.492492,0.7865256799412643,3.172033097999324,depthwise,0.06471654847415978,1,1.19220286258323,1650,0.0033431030014319284,0.3516257100960338,0.7049576376085399,hist,COMPLETE
172,0.7917846837960161,2026-04-16 13:56:30.481872,2026-04-16 13:56:30.982766,0 days 00:00:00.500894,0.7889031657552906,3.34617824934087,depthwise,0.05911467699467621,1,1.178033692795544,1675,0.0024855905756108274,0.2447566909969866,0.70473636829778,hist,COMPLETE
173,0.7921209948364185,2026-04-16 13:56:30.982922,2026-04-16 13:56:31.472471,0 days 00:00:00.489549,0.783991047031397,3.4025832675506753,depthwise,0.05438904345740281,1,1.0857273910955247,1625,0.003969949298671527,0.28201970640973567,0.7090499121542813,hist,COMPLETE
174,0.7867521115903525,2026-04-16 13:56:31.472612,2026-04-16 13:56:31.978974,0 days 00:00:00.506362,0.7925471145678824,3.3068299854182297,depthwise,0.06496336753512212,1,1.250373589734374,1700,0.004127438003141467,0.14357440962411724,0.7041376706764993,hist,COMPLETE
175,0.7913709728459946,2026-04-16 13:56:31.979116,2026-04-16 13:56:32.512269,0 days 00:00:00.533153,0.8033328084065466,3.598142282910396,depthwise,0.060040776963871174,1,1.00596737124945,1775,0.005460092436370142,0.16488382081687333,0.7138872355215461,hist,COMPLETE
176,0.76445492517888,2026-04-16 13:56:32.512423,2026-04-16 13:56:33.053053,0 days 00:00:00.540630,0.8007117995700794,3.4727508127057876,depthwise,0.04720736930144438,7,1.1647604911342566,1700,0.006626315371373678,0.1257334374064312,0.708351227692746,hist,COMPLETE
177,0.7648990670962388,2026-04-16 13:56:33.053195,2026-04-16 13:56:33.557009,0 days 00:00:00.503814,0.795640332545237,3.3874111610794393,depthwise,0.06930377178836103,10,1.0799053055491379,1600,0.003447338261089976,0.16997673515525738,0.7041276969074436,hist,COMPLETE
178,0.8009897930142739,2026-04-16 13:56:33.557154,2026-04-16 13:56:34.079030,0 days 00:00:00.521876,0.7868277235102342,3.5344108397632246,depthwise,0.05287217047226218,1,1.2440791538508964,1750,0.004581070315149213,0.15138637878630354,0.7000665986121086,hist,COMPLETE
179,0.7894981283897159,2026-04-16 13:56:34.079180,2026-04-16 13:56:34.600455,0 days 00:00:00.521275,0.7718924973560773,3.526462902847245,depthwise,0.05232470108512833,1,1.2885097867266933,1750,0.004788318603741889,0.22349719324306705,0.7008487265992813,hist,COMPLETE
180,0.7901495557916072,2026-04-16 13:56:34.600606,2026-04-16 13:56:35.129532,0 days 00:00:00.528926,0.8071350167938565,3.620436185815965,depthwise,0.047980901550192016,1,1.2573731985667114,1775,0.0029493999379431013,0.2479413577465029,0.711332518656762,hist,COMPLETE
181,0.7788470193260193,2026-04-16 13:56:35.129676,2026-04-16 13:56:35.623959,0 days 00:00:00.494283,0.7874569590442068,3.665178949253299,depthwise,0.05762739950858717,1,1.1746850991114695,1650,0.00432687437340008,0.42986210071112807,0.700023766853617,hist,COMPLETE
182,0.7979253380216076,2026-04-16 13:56:35.624104,2026-04-16 13:56:36.134681,0 days 00:00:00.510577,0.7925795800511216,3.4853620018218194,depthwise,0.05265420617924773,1,1.2130268800039725,1700,0.003716291386256289,0.1487605917598347,0.7077787648387427,hist,COMPLETE
183,0.7954038218923868,2026-04-16 13:56:36.134831,2026-04-16 13:56:36.643193,0 days 00:00:00.508362,0.7920894608763833,3.5228523690538243,depthwise,0.05204596840615,1,1.2217191418348716,1700,0.005820468016741665,0.18705522378544842,0.7077777925571233,hist,COMPLETE
184,0.7947927144419956,2026-04-16 13:56:36.643335,2026-04-16 13:56:37.149151,0 days 00:00:00.505816,0.7912154620897697,3.505511155188081,depthwise,0.053508656485125,1,1.3359838616286612,1700,0.005927564743275658,0.18421912609821134,0.7148911592714416,hist,COMPLETE
