mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision
0.08825607299804687,0.003906358600597859,0.018858861923217774,0.0016631788026472245,0.8,4,0.01,1,5,75,1,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 1, 'reg_lambda': 3, 'subsample': 0.8}",0.557626451355945,0.5439856591965948,0.5180804091579899,0.49961058197062747,0.5309433493703974,0.5300492902103109,0.02012605580883171,130,0.8043828607631166,0.8110377826705857,0.9154133463177704,0.8419647388842024,0.8455599266747051,0.843671731062076,0.039400325839895944
0.08550806045532226,0.0039756250278495655,0.017281818389892577,0.0031171445956017243,0.8,4,0.01,1,5,75,2,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 2, 'reg_lambda': 1, 'subsample': 0.8}",0.5640809422841201,0.546571327934604,0.545317989018178,0.5025062701604333,0.5058404184401718,0.5328633895675015,0.02436947224135732,108,0.8055505126776664,0.8115197355692001,0.9063900673235368,0.8429496636107217,0.8308214071841429,0.8394462772730537,0.036047046245837364
0.08762798309326172,0.0045720819024728685,0.015827322006225587,0.0030180690577406286,0.8,4,0.01,1,5,75,2,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 2, 'reg_lambda': 2, 'subsample': 0.8}",0.570859192849556,0.5360055572157733,0.527597384032872,0.49961058197062747,0.4843421391073552,0.5236829710352369,0.030066411944302242,183,0.7969279526711113,0.8036452709071988,0.8963776835355319,0.8412959977530983,0.8139907229599952,0.8304475255653871,0.0362690613403371
0.08937511444091797,0.0070413757362328844,0.01834902763366699,0.004560517590454781,0.8,4,0.01,1,5,75,2,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 2, 'reg_lambda': 3, 'subsample': 0.8}",0.5785932201297312,0.5288942057817242,0.5085018382563788,0.4950852461952917,0.4882524021679451,0.5198653825062142,0.032474742126915285,219,0.794619503870392,0.8018462856281723,0.8940944247611257,0.8414653456997332,0.809899733009946,0.8283850585938739,0.03653749069415414
0.08613953590393067,0.0030000017265260372,0.013364410400390625,0.0014192236168929081,0.8,4,0.01,1,5,75,3,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 3, 'reg_lambda': 1, 'subsample': 0.8}",0.5239418257724546,0.542017017592353,0.5612614067042938,0.49422635563051875,0.5087534519087609,0.5260400115216761,0.02371137967070938,165,0.7871994745116708,0.7905651883455389,0.8655846797343009,0.8419841722200554,0.7955658328757431,0.8161798695374619,0.031709970051786614
0.08574075698852539,0.004506907812468013,0.016061973571777344,0.0044670359773055805,0.8,4,0.01,1,5,75,3,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 3, 'reg_lambda': 2, 'subsample': 0.8}",0.5308057549189925,0.5642482431569119,0.5300487804788053,0.5105038281579912,0.5172413689374221,0.5305695951300246,0.018519476071870558,127,0.760239916878727,0.7577238285684339,0.8402523934277464,0.8382598835754329,0.7669981948710234,0.7926948434642727,0.03814316539120216
0.0853999137878418,0.0038935268002404217,0.017850065231323244,0.0033963013668192685,0.8,4,0.01,1,5,75,3,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 3, 'reg_lambda': 3, 'subsample': 0.8}",0.5294973813280102,0.5525507122927144,0.534915865176501,0.5075408651950283,0.5893167722692813,0.542764319252307,0.027353997732073223,59,0.757779508800202,0.7476641468062829,0.8480996431584513,0.8356590496742348,0.7543050641364635,0.7887014825151268,0.04371841620895988
0.1170720100402832,0.00976252660549409,0.01932840347290039,0.004686942361207402,0.8,4,0.01,1,5,100,1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.5942882776140045,0.5435717836840069,0.5083876881933205,0.5033388279472345,0.5396172573826394,0.5378407669642412,0.03249673698826805,79,0.8266571939240844,0.8255824702081576,0.9138509284516363,0.8671092330367399,0.8514465648507603,0.8569292780942757,0.03247395064110055
0.10740156173706054,0.008424959867476009,0.016238069534301756,0.002996611266511856,0.8,4,0.01,1,5,100,1,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 1, 'reg_lambda': 2, 'subsample': 0.8}",0.5953381536638805,0.5387825116533556,0.5239193560737261,0.5311166057250123,0.5361413117735938,0.5450595877779137,0.02564444448275885,49,0.8228953929456722,0.8219860657200521,0.9115611908045967,0.8604878340960447,0.8527984119473764,0.8539457791027484,0.03270840980697678
0.11457033157348633,0.008630757685391082,0.01865677833557129,0.0023683555077994656,0.8,4,0.01,1,5,100,1,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 1, 'reg_lambda': 3, 'subsample': 0.8}",0.5793051953172976,0.5453509475503742,0.5105279673573487,0.5338881531523568,0.5246467879381687,0.5387438102631091,0.02326936808740853,74,0.8184031571970292,0.8173677480658174,0.9172894681580932,0.8553805617780781,0.8462912467052264,0.8509464363808489,0.03641242494903324
0.10515146255493164,0.0029250953344186746,0.0195798397064209,0.005494355631691926,0.8,4,0.01,1,5,100,2,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 2, 'reg_lambda': 1, 'subsample': 0.8}",0.5755179486486628,0.5417781543548807,0.4959650761929095,0.5067865078965533,0.5138673178520902,0.5267830009890193,0.028692747667252674,159,0.8098979873047156,0.8141912295850291,0.9055990002471721,0.8587021687752299,0.8373083847030035,0.84513975412303,0.03492959541605488
0.1143960952758789,0.0042466186406794814,0.017984390258789062,0.0018441793759500361,0.8,4,0.01,1,5,100,2,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 2, 'reg_lambda': 2, 'subsample': 0.8}",0.5721767159062096,0.5500609035894273,0.508385052730533,0.5338881531523568,0.5058884927938017,0.5340798636344657,0.025146678672265263,103,0.8038517695412902,0.8068880734125616,0.9019440948979411,0.8562759695724483,0.814981250782969,0.836788231641442,0.03762826825224839
0.11912775039672852,0.00699962758702708,0.019411849975585937,0.006749255274387502,0.8,4,0.01,1,5,100,2,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 2, 'reg_lambda': 3, 'subsample': 0.8}",0.555992705338141,0.5351199985679745,0.49080914059056524,0.49933726014558144,0.5030653128872885,0.5168648835059101,0.024660831843449353,240,0.800049396595747,0.8011248112716371,0.9002436269138931,0.8534811302120489,0.812571475399425,0.8334940880785501,0.03862397177577765
0.11041016578674316,0.009299593884568493,0.018701601028442382,0.0013645885106704136,0.8,4,0.01,1,5,100,3,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 3, 'reg_lambda': 1, 'subsample': 0.8}",0.5256875163053305,0.546020502736189,0.5437477940517813,0.5253404847838635,0.5060277526524666,0.5293648101059263,0.01455072684617703,138,0.7870510549660396,0.7896437561238929,0.8715250974887906,0.8545978898810223,0.7991508728554946,0.8203937342630478,0.03547645739332949
0.13117594718933107,0.005160050882407337,0.018624401092529295,0.005002273819595202,0.8,4,0.01,1,5,100,3,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 3, 'reg_lambda': 2, 'subsample': 0.8}",0.5283134129529663,0.5543972186129049,0.5183721738667277,0.534205616565662,0.5453375169622309,0.5361251877920983,0.012638134374348466,90,0.783807581925243,0.7726631303831718,0.8472578073209892,0.8449301503126903,0.7837885515449443,0.8064894442974078,0.03259989026984294
0.14780406951904296,0.00862422738391543,0.01612510681152344,0.0032379464528331115,0.8,4,0.01,1,5,100,3,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 3, 'reg_lambda': 3, 'subsample': 0.8}",0.5248378831201248,0.5646874644294665,0.4900860518976461,0.5007405168505623,0.579570166153996,0.5319844164903591,0.03497604916229205,116,0.7817638100045539,0.7613354229034427,0.8408425601490879,0.8415866235253395,0.7755729777369256,0.8002202788638699,0.03412186081129578
0.10208392143249512,0.01802702923501679,0.020431089401245116,0.006078509075950659,0.8,4,0.01,1,6,75,1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 6, 'n_estimators': 75, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.5652900207362663,0.5557816065317578,0.5145416519530633,0.490660259614508,0.5714157742301017,0.5395378626131394,0.03148671064371687,72,0.8136703062791051,0.8144661758029075,0.909375807116085,0.8469736993210992,0.8548179492470314,0.8478607875532458,0.034978495564831784
0.08653440475463867,0.005023345005370565,0.014950752258300781,0.0027863495092916176,0.8,4,0.01,1,6,75,1,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 6, 'n_estimators': 75, 'reg_alpha': 1, 'reg_lambda': 2, 'subsample': 0.8}",0.5492423638971546,0.5542905050406564,0.5108931869849389,0.4987349781058932,0.5667958401167777,0.5359913748290841,0.026371651784818914,91,0.8088810053127841,0.8131285587068255,0.9099521832327582,0.8426009741714704,0.8477172144318551,0.8444559871711386,0.036196175166517235
0.09591684341430665,0.02624251490838765,0.01399526596069336,0.0013855746101423033,0.8,4,0.01,1,6,75,1,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 6, 'n_estimators': 75, 'reg_alpha': 1, 'reg_lambda': 3, 'subsample': 0.8}",0.541047968110795,0.5439031488611962,0.5147342289838757,0.5043445054545509,0.5671690918014447,0.5342397886423725,0.02235292222241336,102,0.8020173964183737,0.8055819875788272,0.9092779678628417,0.842456974736836,0.8355368404010766,0.838974233399591,0.038593808099067504
